ID,Directory (Internal Name),Instance Type,flags,flags PVP,Map Type,MapName,area TableID,MapDescription [A],MapDescription [H],LoadScreenID,minimapIconScale,corpse MapID,corpseX,corpseY,time Of Day Override,ExpansionID,raidOffset,maxPlayers,parentMapID,cosmeticParentMapID,timeOffset
1303,garrison_horde_farm1,0,3585,8,4,Garrison - Horde - Farm1,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1304,garrison_horde_plot_large,0,3585,8,4,Garrison - Horde - Plot Large,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1305,garrison_horde_plot_medium,0,3585,8,4,Garrison - Horde - Plot Medium,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1306,garrison_horde_plot_small,0,3585,8,4,Garrison - Horde - Plot Small,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1307,TanaanJungleIntroForgePhase,0,8404573,8,1,Tanaan Jungle Intro - Forge Phase,0,,,-1,1,-1,0,0,-1,5,0,0,1265,-1,0
1308,garrison_horde_fishing1,0,3585,8,4,Garrison - Horde - Fishing 1,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1309,garrison_alliance_fishing1,0,3585,8,4,Garrison - Alliance - Fishing 1,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1310,Expansion5QAModelMap,0,7711,8,1,Expansion 5 QA Model Map,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1311,outdoorGarrisonArenaHorde,0,3585,8,4,Outdoor Garrison - Arena - Horde (NEEDS WMO),0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1312,outdoorGarrisonArenaAlliance,0,3585,8,4,Outdoor Garrison - Arena - Alliance (NEEDS WMO),0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1313,outdoorGarrisonLumberMillAlliance,0,3585,8,4,Outdoor Garrison - Lumber Mill - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1314,outdoorGarrisonLumberMillHorde,0,3585,8,4,Outdoor Garrison - Lumber Mill - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1315,outdoorGarrisonArmoryHorde,0,3585,8,4,Outdoor Garrison - Armory - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1316,outdoorGarrisonArmoryAlliance,0,3585,8,4,Outdoor Garrison - Armory - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1317,outdoorGarrisonMageTowerHorde,0,3585,8,4,Outdoor Garrison - Mage Tower - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1318,outdoorGarrisonMageTowerAlliance,0,3585,8,4,Outdoor Garrison - Mage Tower - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1319,outdoorGarrisonStablesHorde,0,3585,8,4,Outdoor Garrison - Stables - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1320,outdoorGarrisonStablesAlliance,0,3585,8,4,Outdoor Garrison - Stables - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1321,outdoorGarrisonWorkshopHorde,0,3585,8,4,Outdoor Garrison - Workshop - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1322,outdoorGarrisonWorkshopAlliance,0,3585,8,4,Outdoor Garrison - Workshop - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1323,outdoorGarrisonInnHorde,0,3585,8,4,Outdoor Garrison - Inn - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1324,outdoorGarrisonInnAlliance,0,3585,8,4,Outdoor Garrison - Inn - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1325,outdoorGarrisonTradingPostHorde,0,3585,8,4,Outdoor Garrison - Tradiing Post 1 - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1326,outdoorGarrisonTradingPostAlliance,0,3585,8,4,Outdoor Garrison - Tradiing Post - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1327,outdoorGarrisonConstructionPlotHorde,0,3585,8,4,"Outdoor Garrison - Construction Plot, Medium - Horde",0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1328,outdoorGarrisonConstructionPlotAlliance,0,3585,8,4,"Outdoor Garrison - Construction Plot, Medium - Alliance",0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1329,GrommasharScenario,5,545275485,8,1,Grommashar Scenario,0,,,-1,1,-1,0,0,-1,5,0,0,-1,1116,0
1330,FWHordeGarrisonLeve2new,1,612384349,8,1,FW Horde Garrison Level 2,0,,,373,1,-1,0,0,-1,5,0,0,1116,1116,0
1331,SMVAllianceGarrisonLevel2new,1,746602077,8,1,SMV Alliance Garrison Level 2,0,,,374,1,-1,0,0,-1,5,0,0,1116,1116,0
1332,garrison_horde_barracks2,0,3585,8,4,Garrison - Horde - Barracks 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1333,garrison_horde_armory2,0,3585,8,4,Garrison - Horde - Armory 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1334,garrison_horde_barn2,0,3585,8,4,Garrison - Horde - Barn 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1335,garrison_horde_inn2,0,3585,8,4,Garrison - Horde - Inn 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1336,garrison_horde_lumbermill2,0,3585,8,4,Garrison - Horde - Lumbermill 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1337,garrison_horde_magetower2,0,3585,8,4,Garrison - Horde - Mage Tower 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1338,garrison_horde_petstable2,0,3585,8,4,Garrison - Horde - Pet Stable 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1339,garrison_horde_stable2,0,3585,8,4,Garrison - Horde - Stable 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1340,garrison_horde_tradingpost2,0,3585,8,4,Garrison - Horde - Trading Post 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1341,garrison_horde_workshop2,0,3585,8,4,Garrison - Horde - Workshop 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1342,garrison_horde_barracks3,0,3585,8,4,Garrison - Horde - Barracks 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1343,garrison_horde_armory3,0,3585,8,4,Garrison - Horde - Armory 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1344,garrison_horde_barn3,0,3585,8,4,Garrison - Horde - Barn 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1345,garrison_horde_inn3,0,3585,8,4,Garrison - Horde - Inn 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1346,garrison_horde_magetower3,0,3585,8,4,Garrison - Horde - Mage Tower 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1347,garrison_horde_petstable3,0,3585,8,4,Garrison - Horde - Pet Stable 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1348,garrison_horde_stable3,0,3585,8,4,Garrison - Horde - Stable 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1349,garrison_horde_tradingpost3,0,3585,8,4,Garrison - Horde - Trading Post 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1350,garrison_horde_workshop3,0,3585,8,4,Garrison - Horde - Workshop 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1351,Garrison_Alliance_Large_Construction,0,3585,8,4,Garrison - Alliance - Large - Construction,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1352,Garrison_Alliance_Medium_Construction,0,3585,8,4,Garrison - Alliance - Medium - Construction,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1353,Garrison_Horde_Large_Construction,0,3585,8,4,Garrison - Horde - Large - Construction,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1354,Garrison_Horde_Medium_Construction,0,3585,8,4,Garrison - Horde - Medium - Construction,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1358,UpperBlackRockSpire,1,1537,8,2,Upper Blackrock Spire,7307,,,366,1,0,-7522.53,-1233.04,-1,5,0,10,-1,-1,0
1361,garrisonAllianceMageTower2,0,3585,8,4,Garrison - Alliance - Mage Tower 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1362,garrisonAllianceMageTower3,0,3585,8,4,Garrison - Alliance - Mage Tower 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1363,garrison_horde_mine2,0,3585,8,4,Garrison - Horde - Mine 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1364,garrison_horde_mine3,0,3585,8,4,Garrison - Horde - Mine 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1367,garrison_alliance_workshop2,0,3585,8,4,Garrison - Alliance - Workshop 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1368,garrison_alliance_workshop3,0,3585,8,4,Garrison - Alliance - Workshop 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1369,garrison_alliance_lumbermill2,0,3585,8,4,Garrison - Alliance - Lumbermill 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1370,garrison_alliance_lumbermill3,0,3585,8,4,Garrison - Alliance - Lumbermill 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1371,Garrison_Horde_Small_Construction,0,3585,8,4,Garrison - Horde - Small - Construction,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1372,Garrison_Alliance_Small_Construction,0,3585,8,4,Garrison - Alliance - Small - Construction,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1374,AuchindounQuest,5,8396381,8,1,Auchindoun Quest,0,,,360,1,-1,0,0,-1,5,0,0,-1,-1,0
1375,alliance_garrison_alchemy_rank2,0,3585,8,4,Garrison - Alliance - Alchemy 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1376,alliance_garrison_alchemy_rank3,0,3585,8,4,Garrison - Alliance - Alchemy 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1377,garrison_alliance_blacksmith2,0,3585,8,4,Garrison - Alliance - Blacksmith 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1378,garrison_alliance_enchanting2,0,3585,8,4,Garrison - Alliance - Enchanting 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1379,garrison_alliance_engineering2,0,3585,8,4,Garrison - Alliance - Engineering 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1380,garrison_alliance_inscription2,0,3585,8,4,Garrison - Alliance - Inscription 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1381,garrison_alliance_inscription3,0,3585,8,4,Garrison - Alliance - Inscription 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1382,garrison_alliance_jewelcrafting2,0,3585,8,4,Garrison - Alliance - Jewelcrafting 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1383,garrison_alliance_jewelcrafting3,0,3585,8,4,Garrison - Alliance - Jewelcrafting 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1384,garrison_alliance_leatherworking2,0,3585,8,4,Garrison - Alliance - Leatherworking 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1385,garrison_alliance_leatherworking3,0,3585,8,4,Garrison - Alliance - Leatherworking 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1386,garrison_alliance_tailoring2,0,3585,8,4,Garrison - Alliance - Tailoring 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1387,garrison_alliance_storehouse2,0,3585,8,4,Garrison - Alliance - StoreHouse 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1388,garrison_alliance_storehouse3,0,3585,8,4,Garrison - Alliance - StoreHouse 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1389,garrison_horde_storehouse2,0,3585,8,4,Garrison - Horde Storehouse 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1390,garrison_horde_storehouse3,0,3585,8,4,Garrison - Horde Storehouse 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1391,garrison_alliance_salvageyard2,0,3585,8,4,Garrison - Alliance - Salvage Yard 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1392,garrison_alliance_salvageyard3,0,3585,8,4,Garrison - Alliance - Salvage Yard 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1393,garrison_horde_lumbermill3,0,3585,8,4,Garrison - Horde - Lumbermill 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1394,garrison_alliance_pet_stable2,0,3585,8,4,Garrison - Alliance - Sparring Arena 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1395,garrison_alliance_pet_stable3,0,3585,8,4,Garrison - Alliance - Sparring Arena 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1396,garrison_alliance_trading_post2,0,3585,8,4,Garrison - Alliance - Trading Post 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1397,garrison_alliance_trading_post3,0,3585,8,4,Garrison - Alliance - Trading Post 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1398,garrison_alliance_barn2,0,3585,8,4,Garrison - Alliance - Barn 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1399,garrison_alliance_barn3,0,3585,8,4,Garrison - Alliance - Barn 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1400,garrison_alliance_inn_2,0,3585,8,4,Garrison - Alliance - Inn 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1401,garrison_alliance_inn_3,0,3585,8,4,Garrison - Alliance - Inn 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1402,GorgrondFinaleScenario,5,545275485,8,1,Gorgrond Finale,0,,,360,1,-1,0,0,-1,5,0,0,-1,1116,0
1403,garrison_alliance_barracks2,0,3585,8,4,Garrison - Alliance - Barracks 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1404,garrison_alliance_barracks3,0,3585,8,4,Garrison - Alliance - Barracks 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1405,garrison_alliance_armory2,0,3585,8,4,Garrison - Alliance - Armory 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1406,garrison_alliance_armory3,0,3585,8,4,Garrison - Alliance - Armory 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1407,GorgrondFinaleScenarioMap,5,545275487,8,1,zzzOld,0,,,360,1,-1,0,0,-1,5,0,0,-1,1116,0
1409,garrison_horde_sparringarena2,0,3585,8,4,Garrison - Horde - Sparring Arena 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1410,garrison_horde_sparringarena3,0,3585,8,4,Garrison - Horde - Sparring Arena 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1411,garrison_horde_alchemy2,0,3585,8,4,Garrison - Horde - Alchemy 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1412,garrison_horde_alchemy3,0,3585,8,4,Garrison - Horde - Alchemy 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1413,garrison_horde_blacksmith2,0,3585,8,4,Garrison - Horde - Blacksmith 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1414,garrison_horde_blacksmith3,0,3585,8,4,Garrison - Horde - Blacksmith 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1415,garrison_horde_enchanting2,0,3585,8,4,Garrison - Horde - Enchanting 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1416,garrison_horde_enchanting3,0,3585,8,4,Garrison - Horde - Enchanting 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1417,garrison_horde_inscription2,0,3585,8,4,Garrison - Horde - Inscription 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1418,garrison_horde_inscription3,0,3585,8,4,Garrison - Horde - Inscription 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1419,garrison_horde_leatherworking2,0,3585,8,4,Garrison - Horde - Leatherworking 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1420,garrison_horde_leatherworking3,0,3585,8,4,Garrison - Horde - Leatherworking 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1421,garrison_horde_jewelcrafting2,0,3585,8,4,Garrison - Horde - Jewelcrafting 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1422,garrison_horde_jewelcrafting3,0,3585,8,4,Garrison - Horde - Jewelcrafting 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1423,garrison_horde_tailoring2,0,3585,8,4,Garrison - Horde - Tailoring 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1424,garrison_horde_tailoring3,0,3585,8,4,Garrison - Horde - Tailoring 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1425,garrison_horde_salvageyard2,0,3585,8,4,Garrison - Horde - Salvage Yard 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1426,garrison_horde_salvageyard3,0,3585,8,4,Garrison - Horde - Salvage Yard 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1427,PattyMackTestGarrisonBldgMap2,0,3585,8,4,PattyMack Test Garrison Bld Map2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1429,garrison_horde_engineering2,0,3585,8,4,Garrison - Horde - Engineering 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1430,garrison_horde_engineering3,0,3585,8,4,Garrison - Horde - Engineering 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1431,SparringArenaLevel3Stadium,5,7773,10,1,The Coliseum,0,KILL EVERYONE,KILL EVERYONE,360,1,-1,0,0,-1,5,0,0,-1,-1,0
1432,garrison_horde_fishing2,0,3585,8,4,Garrison - Horde - Fishing 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1433,garrison_horde_fishing3,0,3585,8,4,Garrison - Horde - Fishing 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1434,garrison_alliance_fishing2,0,3585,8,4,Garrison - Alliance - Fishing 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1435,garrison_alliance_fishing3,0,3585,8,4,Garrison - Alliance - Fishing 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1437,garrison_alliance_petstable1,0,3585,8,4,Garrison - Alliance - Pet Stable 1,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1438,garrison_alliance_petstable2,0,3585,8,4,Garrison - Alliance - Pet Stable 2,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1439,garrison_alliance_petstable3,0,3585,8,4,Garrison - Alliance - Pet Stable 3,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1440,garrison_alliance_infirmary1,0,3585,8,4,Garrison - Alliance - Infirmary 1,0,,,-1,1,-1,0,0,-1,0,0,0,-1,-1,0
1441,garrison_alliance_infirmary2,0,3585,8,4,Garrison - Alliance - Infirmary 2,0,,,-1,1,-1,0,0,-1,0,0,0,-1,-1,0
1442,garrison_alliance_infirmary3,0,3585,8,4,Garrison - Alliance - Infirmary 3,0,,,-1,1,-1,0,0,-1,0,0,0,-1,-1,0
1446,outdoorGarrisonConstructionPlotAllianceLarge,0,3585,8,4,"Outdoor Garrison - Construction Plot, Large - Alliance",0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1447,outdoorGarrisonConstructionPlotHordeLarge,0,3585,8,4,"Outdoor Garrison - Construction Plot, Large - Horde",0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1448,HellfireRaid62,2,8404573,8,1,Hellfire Citadel,0,,,375,1,-1,0,0,360,5,0,0,-1,-1,0
1451,TanaanLegionTest,5,8396381,8,1,Tanaan Legion Test,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1455,EdgeofRealityMount,5,8404509,8,1,Edge of Reality,0,,,364,1,-1,0,0,0,5,0,0,-1,-1,0
1459,Transport_The_Iron_Mountain,0,3585,8,3,Transport: The Iron Mountain,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1464,TanaanJungle,0,8404573,9,1,Tanaan Jungle,0,,,360,1,-1,0,0,-1,5,0,0,-1,1116,0
1465,TanaanJungleNoHubsPhase,0,8404573,8,1,Tanaan Jungle - No Hubs Phase,0,,,360,1,-1,0,0,-1,5,0,0,1464,-1,0
1473,GarrisonAllianceShipyard,0,8404573,8,1,Garrison - Alliance - Shipyard,0,,,360,1,-1,0,0,-1,5,0,0,1116,1116,0
1474,GarrisonHordeShipyard,0,8404573,8,1,Garrison - Horde - Shipyard,0,,,360,1,-1,0,0,-1,5,0,0,1116,1116,0
1482,GarrisonShipyardAllianceSubmarine,0,3585,8,4,Garrison Shipyard - Submarine - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1483,GarrisonShipyardAllianceDestroyer,0,3585,8,4,Garrison Shipyard - Destroyer - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1484,GarrisonShipyardTransport,0,3585,8,4,Garrison Shipyard - Transport,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1485,GarrisonShipyardDreadnaught,0,3585,8,4,Garrison Shipyard - Battleship - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1486,GarrisonShipyardCarrier,0,3585,8,4,Garrison Shipyard - Carrier - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1487,GarrisonShipyardHordeSubmarine,0,3585,8,4,Garrison Shipyard - Submarine - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1488,GarrisonShipyardHordeDestroyer,0,3585,8,4,Garrison Shipyard - Destroyer - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1496,GarrisonShipyardCarrierAlliance,0,3585,8,4,Garrison Shipyard - Carrier - Alliance,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0
1497,GarrisonShipyardGalleonHorde,0,3585,8,4,Garrison Shipyard - Battleship - Horde,0,,,-1,1,-1,0,0,-1,5,0,0,-1,-1,0